id_detalle_carga,id_carga,id_detalle_orden,peso,observaciones,fecha_creacion,fecha_actualizacion
61ef4ec8-e68b-4fd4-acd0-54d718c8b6a1,2821ec42-abf2-4c6d-bd8d-82798bed344a,f8444bc2-1bf0-4428-bf99-dfc44ea9767d,92.87,Repellat laboriosam fuga non voluptatibus error.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
540ea3fe-68b9-4878-83af-ae87c0684dd3,8fa586f8-aee2-4368-8948-6d04542c9f60,dc009cac-96f0-4a94-85c2-08467bca1df7,55.81,Doloribus tempore fugiat ut nesciunt rerum.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
8912f2a3-4450-4254-8223-0397a955c8d1,8fa586f8-aee2-4368-8948-6d04542c9f60,9cb7abf4-1d4e-4871-8f7a-e690a06ac9e1,46.42,Ipsa unde libero nulla modi ullam.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
652d7597-4433-423b-899c-46364a54fe41,8fa586f8-aee2-4368-8948-6d04542c9f60,0a24b720-91e5-40ef-b726-69f4a428f4af,79.26,Ipsa architecto odio eos quisquam possimus quae.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
5517d966-0c1b-41c4-bfe2-251adbef5331,8fa586f8-aee2-4368-8948-6d04542c9f60,104d91ca-7500-46ef-8a22-351d46eb0693,92.06,Itaque aspernatur doloribus nulla quae.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
abfc2976-a4b8-4f52-bd56-31be63527150,420bd0f9-6f5d-4c45-907e-99b84c31da2b,fe4ec1d3-6f1a-46ea-bd73-f329204e89c6,22.9,Quasi sit reiciendis quibusdam non.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
c40a828f-498e-4125-9507-4b1bef5a6f40,420bd0f9-6f5d-4c45-907e-99b84c31da2b,62d5d340-51dd-4853-bec3-14183a007f69,84.48,Quaerat pariatur odio consectetur.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
9c9145f5-a71b-4f69-bc5a-47429ed381ff,dfd281e1-c938-424e-ac0a-5f48ab43e81a,6d01de7d-0a9a-415a-9e08-93b20b4489ec,60.41,Dolor veniam laudantium veritatis modi.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
921bf5a2-4a35-4a41-bbd3-7875eccfb42f,dfd281e1-c938-424e-ac0a-5f48ab43e81a,df7de64c-72a9-4ab3-b3b7-51416389fdae,53.5,Rem sit neque rerum sunt sint temporibus.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
89055e88-4e0d-4801-b287-1452b9885d44,dfd281e1-c938-424e-ac0a-5f48ab43e81a,fb7dcc0b-deac-48d7-a671-9f04c3731a02,99.7,Deserunt accusamus voluptatibus molestias nemo.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
8fa1c7bf-c41c-41a6-b024-9d9c5a5b62b3,dfd281e1-c938-424e-ac0a-5f48ab43e81a,77bc136b-d1f2-4235-84ea-8d53e61cda6d,56.38,Atque placeat illo cumque eius.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
feff67e7-8416-4f7e-8c09-40f3e965babb,fb10eb92-b6de-4670-a8df-e6da70f8f6ef,f2410549-504b-42f9-8530-87b07c019965,4.34,Culpa incidunt fuga in officia.,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
c2679106-aa95-4eaf-ad30-b4b85d75fbdc,fb10eb92-b6de-4670-a8df-e6da70f8f6ef,8a7140a9-1115-46f1-81dc-f29e9eff7960,75.21,Sed officiis sed deserunt cumque ipsam.,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
93e492b2-1d32-45ac-84f4-c248b66dfc07,f00cbfba-ce7b-46af-b067-2040040b17a2,4d557c32-f9f3-47df-866e-3dcff7b33612,35.49,Veritatis aliquid dolores illum.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
6b9f17dd-23fd-478f-9eaa-9c827286d9ed,f00cbfba-ce7b-46af-b067-2040040b17a2,450940dc-1312-4bc7-850c-2ad0389a23a4,11.36,Soluta dicta similique delectus.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
086a1cd0-2cae-458b-a63f-e2711d2beab5,f00cbfba-ce7b-46af-b067-2040040b17a2,7628cfae-5b94-4508-82a6-683cc49c4a5c,61.89,Amet explicabo quod culpa perferendis iste dolore.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
d02c1674-6b3b-49dc-8bfc-0fb2c3ce1d9b,f00cbfba-ce7b-46af-b067-2040040b17a2,f7c4b319-c606-449a-a575-59b150275352,94.47,Doloribus ipsum sunt reiciendis eos delectus unde.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
cd8893a1-c6ef-409a-9bb6-bf8a4d2039d0,ce98ce6f-be71-4e87-b4ac-9a74eacb774c,5c570f2f-a081-4f22-a650-8e3ba90dc254,69.8,Quae quod possimus asperiores rerum eum.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
8901a2f8-b74d-449b-b6c6-3a6ce11dd4f1,ce98ce6f-be71-4e87-b4ac-9a74eacb774c,12a40d17-01f7-414f-b063-8138a19645e4,75.98,Optio officiis ullam voluptatum in dolorem perspiciatis.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
b1177e05-4f2b-4358-b983-d58832ea5879,ce98ce6f-be71-4e87-b4ac-9a74eacb774c,2bd826a5-cf41-4429-9440-d8b39890fce1,66.11,Velit similique odio qui corporis.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
71006b1b-e781-4045-893d-b9d9ff015401,fca443d8-5613-4258-a808-9b69f40b63f5,4c352692-893f-4624-ada8-cb055e535353,34.1,Quo molestiae dicta tempora autem labore.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
c6ff06db-a4e9-4d26-9050-657b4380dc30,fca443d8-5613-4258-a808-9b69f40b63f5,cb2854ea-9b60-46ab-85d6-a54927463f39,76.75,Facere omnis dolores eligendi sit.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
8329221b-1653-4ef7-91d4-039f70db2b0c,06eb057e-f6a9-48ed-b180-1edbc2bdc2ff,8434cf48-b7d7-4e89-952e-e58f7fb23eb2,38.84,A perferendis nobis natus.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
fae9bf3b-5973-41c8-97bc-c431cab7410d,06eb057e-f6a9-48ed-b180-1edbc2bdc2ff,a8599abd-6223-4566-9e60-dba3788fa88d,97.56,In omnis facere.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
7d6abd62-5556-45d0-a009-21836e0fc051,9cfa16a8-e195-468f-adf8-27959f849832,c5cbd9be-8f36-4091-9220-c61e0d71daf6,66.58,Cum vel non dolores.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
1a48c966-ee0a-44c2-a0d5-32c6f6b2aed1,9cfa16a8-e195-468f-adf8-27959f849832,d0f9c48d-5431-4e3a-b776-dac21ccaa2b3,36.12,Numquam deserunt similique magni laudantium ea.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
cc652d00-1a20-4891-8d68-d28e354c6bff,db77633b-2360-4197-94d5-41f8a3b9569a,f309f2cb-e365-40e7-bda1-669a83fc4d54,50.79,Hic quaerat ratione.,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
f24a9c27-0834-4bf9-a1b0-88de87854df4,db77633b-2360-4197-94d5-41f8a3b9569a,8e2c30b5-2761-48a5-8f7b-fd197f3b79da,87.52,Fugit laborum maiores vero animi sunt delectus.,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
15166f31-3847-4d54-ba61-c0499b8e10f9,db77633b-2360-4197-94d5-41f8a3b9569a,c71a473d-2dee-46fc-acc1-c43764bed40f,97.68,Mollitia quia nam similique mollitia aliquid tenetur assumenda.,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
11c7514e-65a1-4726-8eaf-299acb624235,8520f89b-2478-4bc4-be57-dbfda16cf8b7,d16bff39-4526-4ebb-8958-f0a2770f14f9,81.6,Doloremque animi consequatur debitis veniam itaque provident.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
52ac86dc-6501-4ab3-a1e2-dd60d47e9212,8520f89b-2478-4bc4-be57-dbfda16cf8b7,07a03c14-21d1-4f03-830a-a138fc0d8357,91.49,Repellendus facilis ipsam quam laborum voluptates facilis alias.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
d0618cc5-839e-420f-a572-4ecbe2b6b953,8520f89b-2478-4bc4-be57-dbfda16cf8b7,3e2cecdd-28b3-4fec-b381-c88de70f182b,80.94,Possimus totam blanditiis magni ea maiores asperiores expedita.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
5c2fd475-4c42-494e-9cb9-7ba541a1b929,2cc0e3d0-ab8e-43e2-a791-4584e1c09cc6,468d6177-6442-4bcf-b4fa-141c5e5cd64a,37.26,Recusandae est consequuntur sequi eaque nesciunt eveniet.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
124a8684-22bd-441f-ad13-e76476d91518,2cc0e3d0-ab8e-43e2-a791-4584e1c09cc6,08ea35e0-ca13-494b-9c09-24048cfcc95d,71.43,Vel repellendus rem pariatur.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
1091269e-30c2-46de-aa74-4374be6beb99,2cc0e3d0-ab8e-43e2-a791-4584e1c09cc6,67dacda4-13ed-4e94-9e01-a016db3584e3,99.41,Explicabo at veritatis tenetur debitis soluta.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
5aa0a2a5-b11e-4519-862e-f1014808b7db,b542f8fa-4c37-4bae-8111-2b0e52a48ad9,0e4f90c1-b6d2-4b79-a969-cab118633440,10.36,Impedit sunt officia recusandae modi voluptas.,2025-06-01T01:00:19.652612,2025-06-01T01:00:19.652612
4f524576-7a1b-4d68-bc88-f2150ec2a462,b542f8fa-4c37-4bae-8111-2b0e52a48ad9,fb315f0e-d898-429c-b717-194ca09ba7fb,93.57,Repellendus tenetur repellendus suscipit impedit vero eos recusandae.,2025-06-01T01:00:19.652612,2025-06-01T01:00:19.652612
c000b0c2-31da-4bde-b106-885e17a44904,b542f8fa-4c37-4bae-8111-2b0e52a48ad9,0eb61ace-416b-4b4d-9bfd-cbac5773ab2f,32.5,Pariatur iusto quisquam vero vero.,2025-06-01T01:00:19.652612,2025-06-01T01:00:19.652612
941d8034-3117-403f-adba-8373a6cea4d5,88a07727-452c-429b-8b4f-0aaa2b1a66b0,9b22aa53-52bf-49c5-b5e2-71cbd73afc43,50.61,Rem accusamus rem molestias.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
2762eef9-1262-4475-846d-1c81103087a6,88a07727-452c-429b-8b4f-0aaa2b1a66b0,c5c749c7-2e0f-4f45-8b17-d2ea0a0d0028,41.94,Dicta id sapiente corrupti est tempore numquam.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
18e1d6e4-b5ad-48e3-8a3f-54eb85006666,88a07727-452c-429b-8b4f-0aaa2b1a66b0,6c709621-75e7-47ad-851b-de38df25287a,26.87,Deleniti vel deserunt voluptatum.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
65d7a07c-b682-46f7-b50f-b622737740e3,88a07727-452c-429b-8b4f-0aaa2b1a66b0,6cdae73e-eacf-4ffb-ab20-32875ce3fe04,61.9,Aspernatur culpa mollitia veritatis.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
49483bf2-977a-45d7-961c-ea0c5385ddf9,f0b52707-94b3-411c-8886-824cc73ccccb,2f58118a-07cf-4930-b105-c6fa668ba57c,95.83,Excepturi in consectetur commodi repellat distinctio.,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
b5541e35-15b3-493e-88e6-2452d56722a9,f0b52707-94b3-411c-8886-824cc73ccccb,7e02a6d9-8cfe-457c-8969-2efcd365d8e1,9.28,Quidem vel magni laboriosam.,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
f2693480-01fa-4386-9122-76b81d7863dc,f0b52707-94b3-411c-8886-824cc73ccccb,b0b05a24-56ad-465a-b2a3-cc37c1d0d706,72.47,Molestias assumenda voluptas distinctio illum.,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
c250e76a-3073-45ff-8cf0-9f91981d6919,f0b52707-94b3-411c-8886-824cc73ccccb,6f07186d-c5c7-4de2-9803-522bf4f8151f,87.95,Itaque hic error exercitationem hic.,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
29169714-b8cd-48b0-821e-9a4f38fd8e84,f3c2bcdf-6df2-49ff-8e7d-c2784857df4b,b1f12ffa-c78d-4d69-a1c0-db368db85172,22.05,Occaecati at iusto blanditiis.,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
625abc9c-f448-4137-9fb8-59f051579d07,f3c2bcdf-6df2-49ff-8e7d-c2784857df4b,9ff4335b-98fa-4de1-b643-456a7d95a5e9,97.23,Iste nesciunt et corrupti numquam quae.,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
55e02f3b-b5b1-4c22-abef-eb07e516b4f1,2f1bdbef-5b4e-492a-93c6-894b6cda4839,bf028166-10bc-4da7-90ae-44096f13a915,83.98,Temporibus earum nulla repellat dolorum temporibus.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
9ad1579c-01c3-4bc7-a94a-0b554613b62b,2f1bdbef-5b4e-492a-93c6-894b6cda4839,a5c4f83e-85c8-435d-9843-bc79e44872de,18.28,Et perspiciatis ipsam aliquam deserunt.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
658ccde5-5b71-4865-91c1-0dbe1d2e63c9,2f1bdbef-5b4e-492a-93c6-894b6cda4839,eea8dc9e-26ec-4875-b9b5-db64eb64a2df,43.52,Repellendus illo fuga modi numquam ipsum magni.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
ba0e1ec9-06de-420a-87b4-375f71ebb45e,bc1314c1-5079-4fc4-b689-2f1f0ede6c6c,7f4899bd-a137-4e81-a55a-22ee24369f38,93.78,Accusamus molestiae doloribus in nihil.,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
8e77960a-8c41-4cc4-ab2d-43c93b61930e,bc1314c1-5079-4fc4-b689-2f1f0ede6c6c,037bb5ec-cba3-4604-b761-c5fbf30949cb,32.03,Quaerat repellendus nemo soluta blanditiis explicabo.,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
e36de77b-9c4e-41cc-a922-0f71874c9996,a867266c-949a-491e-86a4-618f96299eda,e706bb8f-096b-434c-956e-36dff8d2f1f4,65.63,Commodi vero ullam autem amet fugit necessitatibus esse.,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
83338999-061c-4f30-8b3e-33d926636043,a867266c-949a-491e-86a4-618f96299eda,0957677c-a4ba-4894-9726-be8512a0cd01,33.09,Quia culpa omnis cum nesciunt rerum tempora.,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
91455145-23b7-41a5-8359-75843a2f0bb7,a867266c-949a-491e-86a4-618f96299eda,7e02a6d9-8cfe-457c-8969-2efcd365d8e1,41.17,Odio voluptatibus sint iste magni necessitatibus officia.,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
00d193ef-4c6c-48e5-a7cd-e495bf9770ce,a867266c-949a-491e-86a4-618f96299eda,09f0b3b0-391c-4f5d-89f4-8002e3916bf2,84.72,Alias dicta dolorem neque laudantium reiciendis.,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
a5262feb-feeb-4e70-9002-143d1e4f4c2b,b9f81f36-959b-4a77-ad8c-b8af5ad133e3,a23316d4-9bb4-4b7d-8a77-6f9b22dc1788,29.15,Ut aut exercitationem voluptatem rem.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
8cc1dd51-d16d-47bc-89b0-b81a40a88ce7,b9f81f36-959b-4a77-ad8c-b8af5ad133e3,cb2854ea-9b60-46ab-85d6-a54927463f39,71.64,Iste corporis voluptatum aperiam veritatis.,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
85342caf-66a3-4086-9320-2269ad94960a,ba965f3b-07d3-4510-a862-5e0a3429784a,89b6b858-1065-441c-93f6-4670e127b60c,39.23,Beatae consequuntur fugiat expedita aspernatur dolor ex.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
72e63dfb-c214-4cee-bd58-caefd483c252,ba965f3b-07d3-4510-a862-5e0a3429784a,5c0022ef-7642-45fb-944f-2e90818936d2,63.24,Quam repellat ut vero quas incidunt.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
f3e14ef0-98c0-41bc-bb71-2707bc0fa115,ba965f3b-07d3-4510-a862-5e0a3429784a,492f2db5-4d5b-4399-a410-c3b4e3cfa617,86.94,Sapiente ex modi perspiciatis.,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
f2dbb9cb-8432-406c-a8ea-69e960dbe7b8,6290f149-a987-4381-a1e3-22ca52e52be5,3c1e8e3f-814b-4fc4-aa69-0f05af43a36a,37.1,Pariatur perspiciatis nemo iste architecto eius consequuntur quae.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
34d9b222-695d-478f-ba6d-e600790b9909,6290f149-a987-4381-a1e3-22ca52e52be5,6d169382-33b1-4940-8f85-0519a2eab6c5,95.28,Eos reprehenderit cumque ut.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
b8976a14-8b86-42f8-b76a-0da81111974d,6290f149-a987-4381-a1e3-22ca52e52be5,4a77d29a-2bd6-4a7e-8229-25a79d7a8a27,55.66,Modi ducimus nostrum laudantium similique voluptatum.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
db005575-55dc-4c22-8de5-48e4b8539a0c,6290f149-a987-4381-a1e3-22ca52e52be5,d0d1b313-ab09-442f-9062-d40564585cc5,61.09,Animi delectus corporis aspernatur dolorem aliquam nobis.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
d0f47cf7-27ba-4d1a-a18c-905c75daa106,ac65f982-8493-4baa-aebf-6b53f8a009da,1f57d06c-02c6-4dd0-bcb6-58720e047a5e,39.62,Molestiae laudantium quasi in dolorum ratione.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
80a2217a-2be6-48af-8385-972222757d50,ac65f982-8493-4baa-aebf-6b53f8a009da,19e2bc54-6171-434b-bb0f-8b7e0c2caf3e,11.11,Veritatis repellendus assumenda fugit magnam sint facilis.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
8d928d21-2231-431d-a622-fdb2e086be3c,ac65f982-8493-4baa-aebf-6b53f8a009da,82dcb688-044f-47db-9c4d-d9276eda201f,29.94,Nisi molestias dolorem.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
4b83ada8-4f6f-4360-9446-7f8b1ae5f057,ac65f982-8493-4baa-aebf-6b53f8a009da,45885754-22b9-4e00-9aaf-bdf787250fbb,40.95,In pariatur quisquam atque autem odit incidunt.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
91c1419a-4821-4413-9361-6da0c2991ad0,a61c61cd-2d24-4bbe-a079-be5982afeffb,075ad917-e3f1-4697-8411-5760b1410acf,70.22,Culpa magni ullam deserunt eligendi.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
351f93fa-e7c2-4d41-876c-3422d164aa52,a61c61cd-2d24-4bbe-a079-be5982afeffb,4128c260-38c7-426f-949c-d42e0c18449b,19.11,Amet consectetur iure voluptatem dignissimos.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
f6591fdd-fba8-44be-a49c-f2111e0c9801,a61c61cd-2d24-4bbe-a079-be5982afeffb,5799a609-0613-45bb-a44d-fa2555e3207c,38.18,Alias aperiam nam provident et cum hic.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
f675fafe-8b2d-4283-a494-4f267168528d,adb8f9e0-dc59-482c-b46d-3dabd5ddb3d4,3bd06087-4b8f-4cbf-b811-1bca8ccb2dfd,14.12,Nesciunt sapiente molestiae aut doloribus voluptatem.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
dd7904e2-6310-4d52-8221-df3889246ce5,adb8f9e0-dc59-482c-b46d-3dabd5ddb3d4,38864202-7a25-4968-8fc8-8a22652a032f,95.03,Assumenda iure quidem a asperiores assumenda eveniet.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
99404137-6a0a-4cec-9dba-402bb1d37d40,adb8f9e0-dc59-482c-b46d-3dabd5ddb3d4,7fb140ab-87c4-4826-9415-f4255b8e8de0,24.79,Repellendus occaecati voluptatum minima.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
a6e0bad8-4090-4638-9b35-2c9472779edc,b970b451-e7f2-4e62-8ca1-4d08d37a0fb6,b45fe025-9d21-4a9e-9747-bef563074dce,79.58,Quisquam odio quibusdam.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
4e295344-607e-4d78-87de-e11780e6bb3f,b970b451-e7f2-4e62-8ca1-4d08d37a0fb6,f88f9676-9bb0-454f-ada2-a979f178f946,54.68,Adipisci a voluptate repellendus ducimus modi.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
50e0c9f7-fe28-473d-9c49-a6116260f795,b970b451-e7f2-4e62-8ca1-4d08d37a0fb6,aad3460e-b044-4804-bd97-4d04860b41ff,12.45,Impedit deleniti nobis.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
d9373326-c920-4857-ae6e-4e4df6d649c8,49851080-334b-426a-a2da-a47b3e63bbea,0957677c-a4ba-4894-9726-be8512a0cd01,64.2,Ea consequuntur sit illo.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
d9f2a0e6-b53b-4775-b12c-9239aabce8f4,49851080-334b-426a-a2da-a47b3e63bbea,2c0fd512-2aa8-4dc2-aa92-bcef56d41964,33.34,Dolore odit quidem officia error quae.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
0b0ee457-7748-4bdb-b506-607be02bd249,49851080-334b-426a-a2da-a47b3e63bbea,da1d5f6c-dabc-484e-b797-ebaa638997e8,30.87,Non ipsa quisquam officiis ab repudiandae quidem.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
4f5be91a-88f6-4b88-98cb-eb2afd260e37,49851080-334b-426a-a2da-a47b3e63bbea,0bcec317-2271-4508-a744-45b3c75daa65,32.78,Expedita quia quo voluptas.,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
2bd3c0ff-657b-41ed-bb29-51a5d00c91a3,2bd382fd-03b3-46f7-969f-e384d6735b32,95d6625e-7ad8-4b14-8b27-8dda873f17f6,6.27,At perferendis debitis nam.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
62e81290-8db3-41c2-87c4-f913c8322a26,2bd382fd-03b3-46f7-969f-e384d6735b32,040e70c7-ca92-489a-89e2-ed145be6bd94,78.56,Accusamus fugit quisquam tempora fugiat.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
5f08adba-b3b0-48fa-b177-5ddf1d06f028,2bd382fd-03b3-46f7-969f-e384d6735b32,359ad814-1611-4cb2-b1c8-de5a55f09f90,92.71,Atque repellat facilis atque porro.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
e9ef7833-f0db-48eb-af30-8e57d4ec0dfa,334a047e-1489-43c4-8162-f95eb81dc728,8b995953-c790-43db-a64d-218fa19e7569,57.15,Iste ipsum possimus voluptatem assumenda laborum.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
79f2ae3e-f5fc-4dd1-81f1-21aa5c40d294,334a047e-1489-43c4-8162-f95eb81dc728,a6c4254e-6f5f-48be-99aa-7bb0b35754a7,42.18,Labore corrupti hic ut incidunt sequi.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
9b7ab78a-b87e-4aee-ae4b-20587be785fe,334a047e-1489-43c4-8162-f95eb81dc728,476c9516-a7af-4eaa-b4e2-33229c30a979,88.71,Modi tenetur unde eveniet veritatis totam.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
728b6956-f6e5-4a40-8659-afcea2c173e2,c056f54f-7696-4891-a4f6-f3a76f0b865a,1e9520fb-19d2-4610-bd4b-0397fd6f2ae9,41.19,Repudiandae quasi voluptatibus earum officiis magnam.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
45d88338-b22f-4df9-8020-657a3425f265,c056f54f-7696-4891-a4f6-f3a76f0b865a,f14ede45-9d97-4bf1-9ed4-d257a10d270c,82.47,Perferendis nihil nobis porro minima labore corporis maxime.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
20293a30-d51f-431a-942a-d79c2f2bdd35,c056f54f-7696-4891-a4f6-f3a76f0b865a,7ef2e970-8b1c-4fcc-88aa-a456b1f13d81,5.14,Iste minus aut enim repellendus rem corporis incidunt.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
8cf701c4-5160-450d-93de-341875ef2755,c056f54f-7696-4891-a4f6-f3a76f0b865a,8e26fa66-ee2c-4c6f-a1bb-7d0a1f409f8b,22.88,Id amet amet expedita iusto.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
e617bfb3-9df8-4233-9935-b7ea4e3be9c9,620839c5-fd99-4f08-8bb7-e160aa12c387,9cb7abf4-1d4e-4871-8f7a-e690a06ac9e1,80.66,Consequuntur quas numquam quasi repellat.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
44193589-0683-4527-bd75-301b6ee5d12d,620839c5-fd99-4f08-8bb7-e160aa12c387,2617c4eb-6558-4b91-9d2b-a41ef29b9258,61.56,Labore iste cum inventore sapiente.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
be9836a5-c6a2-4a1b-9456-4c76d677843a,620839c5-fd99-4f08-8bb7-e160aa12c387,7ef2e970-8b1c-4fcc-88aa-a456b1f13d81,24.47,Quisquam eaque aperiam commodi natus quas soluta aut.,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
8982ad26-566e-4fcf-9dd2-35f0a402334a,d8653af9-b546-4566-aee9-f60d89bc444f,148a2f85-9d62-48dd-a784-3793312a8fc8,65.21,Similique commodi dolor perspiciatis quidem sint tempora.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
8e4ee22c-35d2-403e-bbab-a54e5ce745b4,d8653af9-b546-4566-aee9-f60d89bc444f,7628cfae-5b94-4508-82a6-683cc49c4a5c,7.19,Assumenda dolorem tempore laudantium voluptatibus est.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
50947240-3c2c-4f7d-8280-d536c906fcbb,d8653af9-b546-4566-aee9-f60d89bc444f,075ad917-e3f1-4697-8411-5760b1410acf,40.44,Laboriosam occaecati ullam.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
cfd84e19-9260-4fa3-b1b7-ee270c428d6d,d8653af9-b546-4566-aee9-f60d89bc444f,517c1f66-4546-4f0f-9a67-8adf445e262d,4.56,Amet iste labore aut.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
c5478903-8041-495d-90d0-c7f2dbf7e8df,2c3605a0-be73-4da2-9ad2-296284a4fe3f,2f31019b-c971-4260-92b0-548ea6b2b755,70.32,Quod suscipit voluptates explicabo animi ratione.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
1e3a48b9-3fc2-4449-9c65-e29f1363f864,2c3605a0-be73-4da2-9ad2-296284a4fe3f,f14ede45-9d97-4bf1-9ed4-d257a10d270c,35.1,Animi iusto quia ullam.,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
