id_tramo_ruta,id_origen,id_destino,nombre_ruta,recorrido_km,distancia_km,tiempo_estimado,ruta_planificada,estado_ruta,fecha_creacion,fecha_actualizacion
fb96e4e0-1566-4447-8852-fec2fee4760a,aa68eac3-454c-4047-b9a5-dae853648b92,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru",9.0,0.04,0:32:07,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027422,-12.171246),(-77.025501,-12.172918),(-77.019854,-12.179222),(-77.021307,-12.180237),(-77.018449,-12.187382),(-77.018173,-12.188312),(-77.018382,-12.188458),(-77.018,-12.18834),(-77.01706,-12.190821),(-77.015476,-12.190786),(-77.014423,-12.194365),(-77.010863,-12.196511),(-77.015408,-12.202882),(-77.011027,-12.20647),(-77.010327,-12.207014),(-77.012417,-12.210255),(-77.011956,-12.211159),(-77.01327,-12.213325),(-77.013645,-12.21394)}",True,2025-06-05T00:08:55.838603,2025-06-05T00:08:55.838603
6e7401db-1f8f-48c0-9f15-3acb5c11be62,aa68eac3-454c-4047-b9a5-dae853648b92,8be64eea-d053-4641-9522-d4a03129732c,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru",46.75,0.35,1:23:01,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.030527,-12.16754),(-77.025055,-12.16024),(-77.026249,-12.142329),(-77.05411,-12.110501),(-77.059417,-12.107518),(-77.084163,-12.091927),(-77.092429,-12.088806),(-77.12189,-12.074823),(-77.12321,-12.072674),(-77.119145,-12.065851),(-77.12247,-12.06294),(-77.121503,-12.058327),(-77.125697,-12.051182),(-77.125499,-11.997168),(-77.126504,-11.876707),(-77.130667,-11.877745),(-77.139102,-11.871806),(-77.145282,-11.864592),(-77.144871,-11.858597),(-77.144715,-11.858352),(-77.147101,-11.856411)}",True,2025-06-05T00:08:56.010603,2025-06-05T00:08:56.010603
793749ac-2d8e-48ea-9f06-8930e954444d,aa68eac3-454c-4047-b9a5-dae853648b92,559a0ff4-c742-4d79-8f92-1c9f5543bda8,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru",38.59,0.23,1:11:07,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.024182,-12.095284),(-77.022534,-12.09237),(-77.02095,-12.090613),(-76.981822,-12.085029),(-76.98935,-12.035028),(-76.987931,-12.031852),(-76.905275,-12.015403),(-76.897623,-12.018104),(-76.897554,-12.018262),(-76.895713,-12.018102),(-76.868281,-12.00974),(-76.872108,-12.01316)}",True,2025-06-05T00:08:56.181621,2025-06-05T00:08:56.181621
fa913719-abca-4224-8160-7c370b391845,aa68eac3-454c-4047-b9a5-dae853648b92,9fda846e-5971-4281-a160-e1a20e91b452,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru",49.69,0.29,2:02:49,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.035452,-12.060125),(-77.035745,-12.055724),(-77.03533,-12.054165),(-77.036144,-12.053872),(-77.041923,-12.05449),(-77.042298,-12.050067),(-77.043188,-12.040605),(-77.043527,-12.035981),(-77.044173,-12.028346),(-77.051676,-12.016122),(-77.056924,-11.990257),(-77.059411,-11.976612),(-77.05956,-11.97651),(-77.06238,-11.961913),(-77.047774,-11.915296),(-77.041444,-11.917213),(-77.038067,-11.918411),(-77.037948,-11.9182),(-77.032363,-11.917067),(-77.025566,-11.914583),(-77.025822,-11.91358),(-76.995257,-11.912455),(-76.966508,-11.911551),(-76.963122,-11.906652),(-76.96529,-11.905128),(-76.965566,-11.904625),(-76.960207,-11.896789),(-76.961416,-11.895899),(-76.962004,-11.896634)}",True,2025-06-05T00:08:56.658308,2025-06-05T00:08:56.658308
5055564d-07cf-4cf3-8928-679807e68aad,aa68eac3-454c-4047-b9a5-dae853648b92,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 12 - 55WM+3C San Antonio, Peru",142.21,0.43,5:44:34,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.035452,-12.060125),(-77.035745,-12.055724),(-77.03533,-12.054165),(-77.036144,-12.053872),(-77.041923,-12.05449),(-77.042298,-12.050067),(-77.043188,-12.040605),(-77.043527,-12.035981),(-77.044173,-12.028346),(-77.051676,-12.016122),(-77.056924,-11.990257),(-77.059411,-11.976612),(-77.05956,-11.97651),(-77.06238,-11.961913),(-77.02105,-11.870352),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.794302,-11.672567),(-76.728743,-11.655346),(-76.68203,-11.695426),(-76.676049,-11.710751),(-76.716757,-11.760937),(-76.720138,-11.75843),(-76.740274,-11.760988),(-76.799003,-11.795513)}",True,2025-06-05T00:08:56.844534,2025-06-05T00:08:56.844534
6fb783af-da01-4b42-903a-3a38372bb32e,aa68eac3-454c-4047-b9a5-dae853648b92,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",64.14,0.47,1:41:48,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.030527,-12.16754),(-77.025055,-12.16024),(-77.026249,-12.142329),(-77.05411,-12.110501),(-77.059417,-12.107518),(-77.084163,-12.091927),(-77.092429,-12.088806),(-77.12189,-12.074823),(-77.12321,-12.072674),(-77.119145,-12.065851),(-77.12247,-12.06294),(-77.121503,-12.058327),(-77.125697,-12.051182),(-77.125499,-11.997168),(-77.126948,-11.874115),(-77.110408,-11.836989),(-77.109999,-11.835084),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:08:57.176492,2025-06-05T00:08:57.176492
894f394f-7692-44c2-8b2c-04d44566cdba,aa68eac3-454c-4047-b9a5-dae853648b92,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",57.6,0.34,1:22:13,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027422,-12.171246),(-77.027109,-12.171332),(-77.025462,-12.171407),(-77.023687,-12.171163),(-77.023384,-12.171469),(-77.022596,-12.170761),(-77.007775,-12.184543),(-76.97891,-12.217802),(-76.975977,-12.221214),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:08:57.639786,2025-06-05T00:08:57.639786
47c55b47-8ee0-4bc0-999a-5e9a4b9a9389,aa68eac3-454c-4047-b9a5-dae853648b92,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",34.84,0.21,1:05:10,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.024182,-12.095284),(-77.022534,-12.09237),(-77.02095,-12.090613),(-76.981822,-12.085029),(-76.98935,-12.035028),(-76.987931,-12.031852),(-76.912386,-12.018646),(-76.912496,-12.006115),(-76.914047,-12.005237),(-76.912172,-12.001807),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:08:57.804754,2025-06-05T00:08:57.804754
8df7f385-f7bf-414e-a295-b11e2689eacf,aa68eac3-454c-4047-b9a5-dae853648b92,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",39.08,0.3,1:29:06,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.035452,-12.060125),(-77.035745,-12.055724),(-77.03533,-12.054165),(-77.036144,-12.053872),(-77.041923,-12.05449),(-77.042298,-12.050067),(-77.043188,-12.040605),(-77.043527,-12.035981),(-77.044534,-12.036095),(-77.044636,-12.036068),(-77.044925,-12.036109),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.073778,-11.915619),(-77.067682,-11.902892),(-77.06737,-11.902308),(-77.067427,-11.901208),(-77.05504,-11.882505),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:08:57.979755,2025-06-05T00:08:57.979755
204fdae8-0139-40d0-bc70-f7f19d32c797,aa68eac3-454c-4047-b9a5-dae853648b92,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",41.88,0.21,1:32:52,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.024182,-12.095284),(-77.022534,-12.09237),(-77.02095,-12.090613),(-76.97375,-12.084062),(-76.96608,-12.07983),(-76.965094,-12.078393),(-76.958196,-12.076077),(-76.955683,-12.07419),(-76.939413,-12.075971),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:08:58.150755,2025-06-05T00:08:58.150755
6427772e-2a49-4f63-9046-ae4d7acc725a,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",174.9,0.47,5:45:55,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.036254,-11.893757),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:08:58.344393,2025-06-05T00:08:58.344393
7af3ead7-eed3-4ae8-a1a4-4001aa743eba,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,5df247f6-73eb-42d6-bbab-11b401498bf0,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 3 - 74J9+MQ Carabayllo, Peru",74.36,0.11,3:30:51,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-76.870858,-11.695747),(-76.878462,-11.715486)}",True,2025-06-05T00:08:58.666869,2025-06-05T00:08:58.666869
4d880b2b-0117-4ffe-a4a9-501fe9be7374,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru",159.87,0.47,5:34:20,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.036254,-11.893757),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.976945,-12.216935),(-76.979326,-12.21742),(-76.996765,-12.199807),(-76.996437,-12.200432),(-77.008949,-12.212467),(-77.011768,-12.211305),(-77.01327,-12.213325),(-77.013645,-12.21394)}",True,2025-06-05T00:08:59.018369,2025-06-05T00:08:59.018369
d1bfb1b0-db03-4901-a396-d377a06d3afb,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,8be64eea-d053-4641-9522-d4a03129732c,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru",123.13,0.34,4:54:04,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.021175,-11.870172),(-77.027859,-11.864263),(-77.030571,-11.867439),(-77.03256,-11.85925),(-77.040351,-11.86346),(-77.041308,-11.863971),(-77.045232,-11.85874),(-77.067967,-11.863722),(-77.071851,-11.863912),(-77.070556,-11.866348),(-77.07248,-11.867593),(-77.072759,-11.867166),(-77.10267,-11.842144),(-77.110694,-11.83575),(-77.110858,-11.837341),(-77.125589,-11.849365),(-77.126061,-11.849265),(-77.126469,-11.847558),(-77.127264,-11.847813),(-77.136836,-11.849351),(-77.141446,-11.854801),(-77.143333,-11.854561),(-77.144613,-11.854341),(-77.145388,-11.855237),(-77.145741,-11.854961),(-77.14693,-11.856543),(-77.147101,-11.856411)}",True,2025-06-05T00:08:59.206330,2025-06-05T00:08:59.206330
30f559bf-313d-4840-b339-fefc28cac5cf,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,559a0ff4-c742-4d79-8f92-1c9f5543bda8,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru",112.46,0.22,5:19:56,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.675946,-11.711286),(-76.614394,-11.736684),(-76.668512,-11.921193),(-76.869958,-12.009959),(-76.869822,-12.01267),(-76.872108,-12.01316)}",True,2025-06-05T00:08:59.390310,2025-06-05T00:08:59.390310
c4ad23b6-2777-4f0e-aaca-f5727f652b10,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,9fda846e-5971-4281-a160-e1a20e91b452,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru",123.67,0.17,4:56:15,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.036254,-11.893757),(-77.036746,-11.894354),(-77.031049,-11.899309),(-77.03421,-11.908319),(-77.030342,-11.913513),(-77.03033,-11.914865),(-76.995257,-11.912455),(-76.966508,-11.911551),(-76.963122,-11.906652),(-76.96529,-11.905128),(-76.965566,-11.904625),(-76.960207,-11.896789),(-76.961416,-11.895899),(-76.962004,-11.896634)}",True,2025-06-05T00:08:59.877787,2025-06-05T00:08:59.877787
a4d7fb1c-d54d-4aff-968b-632d20c92d26,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,aa68eac3-454c-4047-b9a5-dae853648b92,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru",146.19,0.43,5:36:23,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.036254,-11.893757),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-77.047093,-12.035808),(-77.046033,-12.03639),(-77.043676,-12.037851),(-77.042127,-12.055391),(-77.043685,-12.055524),(-77.04386,-12.056398),(-77.036867,-12.05582),(-77.036346,-12.057374),(-77.024402,-12.124838),(-77.024326,-12.127133),(-77.023447,-12.133968),(-77.025133,-12.135989),(-77.026559,-12.137618),(-77.02675,-12.141838),(-77.027536,-12.165506),(-77.027987,-12.165757),(-77.033547,-12.167164),(-77.036331,-12.169592),(-77.034625,-12.171577),(-77.031088,-12.174112),(-77.030293,-12.172847),(-77.024554,-12.184167)}",True,2025-06-05T00:09:00.065787,2025-06-05T00:09:00.065787
70fd1c49-6f5e-4fcc-84b9-d599f7211a8a,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",132.8,0.31,4:58:19,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.021175,-11.870172),(-77.027859,-11.864263),(-77.030571,-11.867439),(-77.03256,-11.85925),(-77.040351,-11.86346),(-77.041308,-11.863971),(-77.045232,-11.85874),(-77.067967,-11.863722),(-77.071851,-11.863912),(-77.070556,-11.866348),(-77.07248,-11.867593),(-77.072759,-11.867166),(-77.10267,-11.842144),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:09:00.402787,2025-06-05T00:09:00.402787
01da106d-e9a5-486a-a81b-d567fbb35dde,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",201.33,0.65,6:13:48,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.036254,-11.893757),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:09:00.887187,2025-06-05T00:09:00.887187
fc04c257-e334-4cf6-aeb5-3df06a613f8b,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",117.94,0.22,5:32:53,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.675946,-11.711286),(-76.614394,-11.736684),(-76.668512,-11.921193),(-76.884577,-12.014309),(-76.892649,-12.014492),(-76.891942,-12.011548),(-76.902107,-12.013176),(-76.905304,-12.009783),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:09:01.068221,2025-06-05T00:09:01.068221
eabb7ba3-a369-4089-ae6e-13d62520bfab,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",110.61,0.25,4:28:51,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.68203,-11.695426),(-76.728743,-11.655346),(-76.794302,-11.672567),(-76.789896,-11.667499),(-76.789905,-11.667075),(-76.789896,-11.667499),(-77.003889,-11.856089),(-77.00532,-11.856331),(-77.005602,-11.855832),(-77.006114,-11.856218),(-77.006513,-11.855878),(-77.009156,-11.857208),(-77.009269,-11.857156),(-77.015861,-11.864421),(-77.021175,-11.870172),(-77.027859,-11.864263),(-77.030571,-11.867439),(-77.032256,-11.860319),(-77.036437,-11.862515),(-77.035042,-11.865035),(-77.037113,-11.866078),(-77.035466,-11.867387),(-77.042341,-11.872459),(-77.046999,-11.876083),(-77.055017,-11.882494),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:09:01.253650,2025-06-05T00:09:01.253650
27452945-4ffc-4c19-8a3b-36b9d7f03fa0,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 12 - 55WM+3C San Antonio, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",143.47,0.3,6:26:53,"{(-76.799003,-11.795513),(-76.676533,-11.711147),(-76.675946,-11.711286),(-76.614394,-11.736684),(-76.668512,-11.921193),(-76.884577,-12.014309),(-76.923986,-12.02882),(-76.935156,-12.041885),(-76.933845,-12.044093),(-76.935054,-12.044963),(-76.939853,-12.064221),(-76.935587,-12.075566),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:09:01.446398,2025-06-05T00:09:01.446398
e4fa789b-a663-40e5-9e0b-62007f436aa7,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 14 - 7VJJ+8X Ancón, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",90.8,0.62,2:02:08,"{(-77.127021,-11.725903),(-77.127093,-11.725877),(-77.128369,-11.727077),(-77.130281,-11.728902),(-77.129776,-11.730407),(-77.136166,-11.731656),(-77.135693,-11.734502),(-77.136131,-11.734521),(-77.129888,-11.812534),(-77.071289,-11.90957),(-77.073936,-11.914138),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:09:04.496566,2025-06-05T00:09:04.496566
